Datetime,Region,Energy Required (MU),Peak Demand (MW),Grid Frequency (Hz)
2023-06-03 06:00:00,Southern Region,429.83,7829.1,49.96
2023-06-03 06:00:00,Eastern Region,212.26,3861.6,50.07
2023-06-03 06:00:00,North-Eastern Region,224.04,4089.9,50.02
2023-06-03 07:00:00,Northern Region,417.43,7580.2,50.08
2023-06-03 07:00:00,Western Region,507.3,9238.6,49.95
2023-06-03 07:00:00,Southern Region,427.11,7731.0,49.96
2023-06-03 07:00:00,Eastern Region,249.98,4564.2,49.99
2023-06-03 07:00:00,North-Eastern Region,205.04,3729.0,49.96
2023-06-03 08:00:00,Northern Region,458.06,8381.3,50.0
2023-06-03 08:00:00,Western Region,502.7,9145.9,49.95
2023-06-03 08:00:00,Southern Region,469.97,8567.8,50.01
2023-06-03 08:00:00,Eastern Region,232.02,4228.5,49.93
2023-06-03 08:00:00,North-Eastern Region,221.04,4056.7,50.01
2023-06-03 09:00:00,Northern Region,450.61,8129.0,49.98
2023-06-03 09:00:00,Western Region,584.6,10573.0,50.03
2023-06-03 09:00:00,Southern Region,470.91,8563.1,50.03
2023-06-03 09:00:00,Eastern Region,222.28,4071.3,50.06
2023-06-03 09:00:00,North-Eastern Region,234.5,4258.5,50.02
2023-06-03 10:00:00,Northern Region,525.5,9573.6,50.01
2023-06-03 10:00:00,Western Region,564.1,10263.1,49.94
2023-06-03 10:00:00,Southern Region,499.45,9127.7,49.99
2023-06-03 10:00:00,Eastern Region,248.58,4551.9,50.02
2023-06-03 10:00:00,North-Eastern Region,272.33,4922.6,49.97
2023-06-03 11:00:00,Northern Region,525.71,9533.4,50.02
2023-06-03 11:00:00,Western Region,588.29,10726.0,49.98
2023-06-03 11:00:00,Southern Region,494.12,8971.1,50.01
2023-06-03 11:00:00,Eastern Region,246.08,4437.6,50.09
2023-06-03 11:00:00,North-Eastern Region,249.55,4575.9,49.99
2023-06-03 12:00:00,Northern Region,526.39,9579.2,50.04
2023-06-03 12:00:00,Western Region,579.16,10539.1,50.04
2023-06-03 12:00:00,Southern Region,534.09,9707.2,50.02
2023-06-03 12:00:00,Eastern Region,235.7,4325.8,50.0
2023-06-03 12:00:00,North-Eastern Region,257.51,4667.7,50.03
2023-06-03 13:00:00,Northern Region,540.11,9781.4,49.96
2023-06-03 13:00:00,Western Region,600.84,10983.0,49.96
2023-06-03 13:00:00,Southern Region,548.28,9974.2,50.07
2023-06-03 13:00:00,Eastern Region,247.54,4475.7,49.98
2023-06-03 13:00:00,North-Eastern Region,267.21,4823.4,49.98
2023-06-03 14:00:00,Northern Region,581.01,10590.4,49.92
2023-06-03 14:00:00,Western Region,586.29,10693.2,49.97
2023-06-03 14:00:00,Southern Region,565.59,10272.3,50.04
2023-06-03 14:00:00,Eastern Region,271.52,4912.4,50.05
2023-06-03 14:00:00,North-Eastern Region,276.03,5032.8,49.94
2023-06-03 15:00:00,Northern Region,532.74,9677.0,49.97
2023-06-03 15:00:00,Western Region,622.25,11299.4,49.93
2023-06-03 15:00:00,Southern Region,529.7,9649.3,49.96
2023-06-03 15:00:00,Eastern Region,259.13,4702.9,49.98
2023-06-03 15:00:00,North-Eastern Region,276.1,4959.1,50.04
2023-06-03 16:00:00,Northern Region,507.5,9292.6,50.02
2023-06-03 16:00:00,Western Region,600.75,10967.0,49.97
2023-06-03 16:00:00,Southern Region,532.47,9695.1,50.05
2023-06-03 16:00:00,Eastern Region,266.59,4872.8,49.94
2023-06-03 16:00:00,North-Eastern Region,258.22,4663.0,50.02
2023-06-03 17:00:00,Northern Region,525.17,9560.3,50.01
2023-06-03 17:00:00,Western Region,590.17,10767.4,49.99
2023-06-03 17:00:00,Southern Region,510.84,9325.3,50.02
2023-06-03 17:00:00,Eastern Region,286.36,5217.1,49.97
2023-06-03 17:00:00,North-Eastern Region,277.85,5053.9,49.95
2023-06-03 18:00:00,Northern Region,499.81,9070.5,50.02
2023-06-03 18:00:00,Western Region,579.17,10551.9,50.07
2023-06-03 18:00:00,Southern Region,482.94,8808.8,50.0
2023-06-03 18:00:00,Eastern Region,243.58,4418.3,49.96
2023-06-03 18:00:00,North-Eastern Region,227.64,4152.2,50.05
2023-06-03 19:00:00,Northern Region,488.75,8869.9,50.04
2023-06-03 19:00:00,Western Region,546.35,9978.5,49.95
2023-06-03 19:00:00,Southern Region,496.37,9093.6,49.98
2023-06-03 19:00:00,Eastern Region,245.23,4478.8,50.02
2023-06-03 19:00:00,North-Eastern Region,265.72,4844.6,50.05
2023-06-03 20:00:00,Northern Region,486.46,8866.1,49.96
2023-06-03 20:00:00,Western Region,503.15,9138.3,49.96
2023-06-03 20:00:00,Southern Region,466.15,8495.2,49.98
2023-06-03 20:00:00,Eastern Region,238.61,4325.1,50.03
2023-06-03 20:00:00,North-Eastern Region,238.56,4344.1,49.92
2023-06-03 21:00:00,Northern Region,448.7,8158.2,50.0
2023-06-03 21:00:00,Western Region,499.84,9061.7,49.98
2023-06-03 21:00:00,Southern Region,474.44,8621.4,50.01
2023-06-03 21:00:00,Eastern Region,217.72,3974.2,49.95
2023-06-03 21:00:00,North-Eastern Region,211.39,3917.4,49.94
2023-06-03 22:00:00,Northern Region,388.64,7044.6,49.99
2023-06-03 22:00:00,Western Region,463.15,8393.6,49.99
2023-06-03 22:00:00,Southern Region,388.49,7080.6,49.98
2023-06-03 22:00:00,Eastern Region,237.84,4339.6,50.03
2023-06-03 22:00:00,North-Eastern Region,188.7,3475.2,49.95
2023-06-03 23:00:00,Northern Region,412.83,7502.4,49.98
2023-06-03 23:00:00,Western Region,457.95,8268.7,49.97
2023-06-03 23:00:00,Southern Region,399.08,7244.0,49.85
2023-06-03 23:00:00,Eastern Region,195.96,3586.0,50.02
2023-06-03 23:00:00,North-Eastern Region,231.7,4199.7,50.06
2023-06-04 00:00:00,Northern Region,389.12,7103.8,49.97
2023-06-04 00:00:00,Western Region,451.52,8225.6,49.99
2023-06-04 00:00:00,Southern Region,386.35,7030.2,50.11
2023-06-04 00:00:00,Eastern Region,204.24,3732.6,49.96
2023-06-04 00:00:00,North-Eastern Region,210.62,3843.5,50.04
2023-06-04 01:00:00,Northern Region,374.04,6802.8,49.94
2023-06-04 01:00:00,Western Region,410.16,7404.4,49.94
2023-06-04 01:00:00,Southern Region,373.67,6789.2,50.03
2023-06-04 01:00:00,Eastern Region,180.85,3270.6,49.94
2023-06-04 01:00:00,North-Eastern Region,177.12,3226.3,49.99
2023-06-04 02:00:00,Northern Region,378.63,6943.9,50.01
2023-06-04 02:00:00,Western Region,441.06,7963.1,50.01
2023-06-04 02:00:00,Southern Region,388.71,7136.2,50.02
2023-06-04 02:00:00,Eastern Region,188.3,3424.1,49.91
2023-06-04 02:00:00,North-Eastern Region,199.45,3579.8,50.04
2023-06-04 03:00:00,Northern Region,380.06,6912.6,49.97
2023-06-04 03:00:00,Western Region,417.18,7575.2,50.01
2023-06-04 03:00:00,Southern Region,379.4,6929.4,50.06
2023-06-04 03:00:00,Eastern Region,183.56,3315.0,50.02
2023-06-04 03:00:00,North-Eastern Region,181.43,3333.5,49.95
2023-06-04 04:00:00,Northern Region,394.05,7133.6,49.97
2023-06-04 04:00:00,Western Region,457.54,8314.7,49.95
2023-06-04 04:00:00,Southern Region,399.9,7290.3,49.99
2023-06-04 04:00:00,Eastern Region,198.69,3622.4,50.05
2023-06-04 04:00:00,North-Eastern Region,209.17,3827.9,49.98
2023-06-04 05:00:00,Northern Region,414.04,7494.2,50.03
2023-06-04 05:00:00,Western Region,423.44,7669.6,49.92
2023-06-04 05:00:00,Southern Region,377.31,6877.6,49.92
2023-06-04 05:00:00,Eastern Region,208.8,3776.1,49.97
2023-06-04 05:00:00,North-Eastern Region,202.86,3715.5,50.03
2023-06-04 06:00:00,Northern Region,415.0,7553.4,49.95
2023-06-04 06:00:00,Western Region,475.73,8681.6,50.0
2023-06-04 06:00:00,Southern Region,425.08,7719.7,49.97
2023-06-04 06:00:00,Eastern Region,180.78,3256.9,49.97
2023-06-04 06:00:00,North-Eastern Region,228.22,4124.1,49.99
2023-06-04 07:00:00,Northern Region,438.8,7933.4,50.01
2023-06-04 07:00:00,Western Region,497.18,9037.1,49.97
2023-06-04 07:00:00,Southern Region,425.32,7669.0,49.98
2023-06-04 07:00:00,Eastern Region,221.55,4021.4,49.99
2023-06-04 07:00:00,North-Eastern Region,229.05,4173.5,50.0
2023-06-04 08:00:00,Northern Region,459.92,8365.8,49.92
2023-06-04 08:00:00,Western Region,496.23,9075.5,49.97
2023-06-04 08:00:00,Southern Region,458.49,8356.6,50.04
2023-06-04 08:00:00,Eastern Region,231.56,4178.8,49.93
2023-06-04 08:00:00,North-Eastern Region,243.24,4428.3,50.01
2023-06-04 09:00:00,Northern Region,481.55,8833.1,50.01
2023-06-04 09:00:00,Western Region,547.36,9943.7,49.99
2023-06-04 09:00:00,Southern Region,484.67,8883.4,49.89
2023-06-04 09:00:00,Eastern Region,255.58,4631.9,49.96
2023-06-04 09:00:00,North-Eastern Region,239.34,4408.4,49.98
2023-06-04 10:00:00,Northern Region,511.31,9302.0,50.02
2023-06-04 10:00:00,Western Region,570.66,10398.7,49.99
2023-06-04 10:00:00,Southern Region,529.46,9608.6,49.98
2023-06-04 10:00:00,Eastern Region,241.44,4395.8,50.01
2023-06-04 10:00:00,North-Eastern Region,250.14,4488.6,49.96
2023-06-04 11:00:00,Northern Region,517.41,9452.1,50.01
2023-06-04 11:00:00,Western Region,590.45,10691.0,49.97
2023-06-04 11:00:00,Southern Region,524.29,9561.4,50.09
2023-06-04 11:00:00,Eastern Region,257.62,4655.8,49.97
2023-06-04 11:00:00,North-Eastern Region,237.36,4338.7,49.96
2023-06-04 12:00:00,Northern Region,547.94,9997.1,50.01
2023-06-04 12:00:00,Western Region,639.53,11606.3,50.03
2023-06-04 12:00:00,Southern Region,520.16,9474.7,49.99
2023-06-04 12:00:00,Eastern Region,275.94,5002.2,49.97
2023-06-04 12:00:00,North-Eastern Region,261.41,4716.1,49.99
2023-06-04 13:00:00,Northern Region,562.03,10256.3,50.04
2023-06-04 13:00:00,Western Region,630.19,11487.3,49.92
2023-06-04 13:00:00,Southern Region,550.67,10006.9,50.04
2023-06-04 13:00:00,Eastern Region,273.52,4976.8,49.95
2023-06-04 13:00:00,North-Eastern Region,275.74,5045.4,50.0
2023-06-04 14:00:00,Northern Region,529.78,9644.7,49.99
2023-06-04 14:00:00,Western Region,626.58,11414.1,49.92
2023-06-04 14:00:00,Southern Region,554.93,10043.3,50.06
2023-06-04 14:00:00,Eastern Region,275.7,5035.1,50.03
2023-06-04 14:00:00,North-Eastern Region,265.03,4817.4,50.06
2023-06-04 15:00:00,Northern Region,545.18,9900.5,50.05
2023-06-04 15:00:00,Western Region,603.33,10978.8,50.06
2023-06-04 15:00:00,Southern Region,497.51,9016.7,50.0
2023-06-04 15:00:00,Eastern Region,285.21,5186.0,50.03
2023-06-04 15:00:00,North-Eastern Region,290.6,5348.4,50.04
2023-06-04 16:00:00,Northern Region,532.45,9679.6,50.03
2023-06-04 16:00:00,Western Region,602.76,10961.4,49.98
2023-06-04 16:00:00,Southern Region,510.83,9277.9,50.01
2023-06-04 16:00:00,Eastern Region,266.46,4857.8,50.03
2023-06-04 16:00:00,North-Eastern Region,283.8,5163.3,49.95
2023-06-04 17:00:00,Northern Region,509.73,9248.7,50.01
2023-06-04 17:00:00,Western Region,596.65,10891.9,49.96
2023-06-04 17:00:00,Southern Region,528.38,9641.8,49.99
2023-06-04 17:00:00,Eastern Region,293.21,5357.7,49.96
2023-06-04 17:00:00,North-Eastern Region,264.47,4781.3,49.99
2023-06-04 18:00:00,Northern Region,512.17,9320.2,50.05
2023-06-04 18:00:00,Western Region,581.05,10557.1,49.99
2023-06-04 18:00:00,Southern Region,496.82,9008.3,50.0
2023-06-04 18:00:00,Eastern Region,237.97,4364.3,50.0
2023-06-04 18:00:00,North-Eastern Region,222.33,4083.1,50.01
2023-06-04 19:00:00,Northern Region,454.64,8251.7,49.97
2023-06-04 19:00:00,Western Region,536.44,9821.2,49.96
2023-06-04 19:00:00,Southern Region,477.23,8609.6,50.01
2023-06-04 19:00:00,Eastern Region,215.74,3960.4,50.09
2023-06-04 19:00:00,North-Eastern Region,227.35,4131.7,50.06
2023-06-04 20:00:00,Northern Region,463.12,8487.4,50.02
2023-06-04 20:00:00,Western Region,534.02,9741.6,49.99
2023-06-04 20:00:00,Southern Region,462.4,8423.3,50.03
2023-06-04 20:00:00,Eastern Region,242.27,4412.4,49.99
2023-06-04 20:00:00,North-Eastern Region,227.31,4194.4,50.05
2023-06-04 21:00:00,Northern Region,433.39,7923.8,50.0
2023-06-04 21:00:00,Western Region,512.52,9306.9,49.96
2023-06-04 21:00:00,Southern Region,442.02,8053.3,50.08
2023-06-04 21:00:00,Eastern Region,207.32,3828.9,50.05
2023-06-04 21:00:00,North-Eastern Region,208.16,3770.3,50.02
2023-06-04 22:00:00,Northern Region,433.53,7907.6,50.0
2023-06-04 22:00:00,Western Region,469.14,8479.6,49.96
2023-06-04 22:00:00,Southern Region,428.67,7813.1,50.01
2023-06-04 22:00:00,Eastern Region,226.92,4072.6,49.94
2023-06-04 22:00:00,North-Eastern Region,220.94,4014.4,49.97
2023-06-04 23:00:00,Northern Region,396.62,7253.9,50.01
2023-06-04 23:00:00,Western Region,443.77,8122.0,49.95
2023-06-04 23:00:00,Southern Region,391.88,7111.6,50.01
2023-06-04 23:00:00,Eastern Region,220.24,3984.0,49.93
2023-06-04 23:00:00,North-Eastern Region,166.7,3004.4,50.03
2023-06-05 00:00:00,Northern Region,399.92,7262.8,50.08
2023-06-05 00:00:00,Western Region,428.63,7814.1,50.04
2023-06-05 00:00:00,Southern Region,399.37,7311.0,49.91
2023-06-05 00:00:00,Eastern Region,196.15,3578.9,50.01
2023-06-05 00:00:00,North-Eastern Region,187.81,3399.7,49.97
2023-06-05 01:00:00,Northern Region,413.06,7509.3,50.02
2023-06-05 01:00:00,Western Region,423.34,7758.6,49.96
2023-06-05 01:00:00,Southern Region,422.78,7696.2,50.03
2023-06-05 01:00:00,Eastern Region,178.04,3289.8,49.98
2023-06-05 01:00:00,North-Eastern Region,181.08,3286.1,49.99
2023-06-05 02:00:00,Northern Region,372.06,6741.7,50.02
2023-06-05 02:00:00,Western Region,439.9,8034.9,50.03
2023-06-05 02:00:00,Southern Region,395.97,7200.4,50.1
2023-06-05 02:00:00,Eastern Region,162.18,2960.2,49.98
2023-06-05 02:00:00,North-Eastern Region,173.11,3122.7,50.05
2023-06-05 03:00:00,Northern Region,359.01,6503.2,50.06
2023-06-05 03:00:00,Western Region,444.13,8088.3,49.97
2023-06-05 03:00:00,Southern Region,388.47,7097.4,50.05
2023-06-05 03:00:00,Eastern Region,197.46,3604.0,49.99
2023-06-05 03:00:00,North-Eastern Region,209.04,3805.7,50.04
2023-06-05 04:00:00,Northern Region,384.56,6967.6,50.02
2023-06-05 04:00:00,Western Region,439.13,7967.6,50.02
2023-06-05 04:00:00,Southern Region,377.02,6815.6,50.01
2023-06-05 04:00:00,Eastern Region,226.85,4058.3,50.0
2023-06-05 04:00:00,North-Eastern Region,196.9,3614.0,50.01
2023-06-05 05:00:00,Northern Region,389.31,7113.8,49.99
2023-06-05 05:00:00,Western Region,442.03,8033.5,49.98
2023-06-05 05:00:00,Southern Region,414.69,7520.6,49.94
2023-06-05 05:00:00,Eastern Region,172.9,3178.4,50.03
2023-06-05 05:00:00,North-Eastern Region,185.74,3307.3,50.02
2023-06-05 06:00:00,Northern Region,431.73,7850.4,49.97
2023-06-05 06:00:00,Western Region,474.5,8623.2,49.98
2023-06-05 06:00:00,Southern Region,403.57,7353.5,50.01
2023-06-05 06:00:00,Eastern Region,203.3,3671.7,49.97
2023-06-05 06:00:00,North-Eastern Region,205.61,3715.6,49.97
2023-06-05 07:00:00,Northern Region,407.19,7395.5,49.94
2023-06-05 07:00:00,Western Region,484.92,8809.6,50.05
2023-06-05 07:00:00,Southern Region,429.44,7799.6,50.02
2023-06-05 07:00:00,Eastern Region,212.92,3855.2,49.97
2023-06-05 07:00:00,North-Eastern Region,219.24,4018.9,50.0
2023-06-05 08:00:00,Northern Region,459.7,8425.1,50.04
2023-06-05 08:00:00,Western Region,517.77,9410.8,50.01
2023-06-05 08:00:00,Southern Region,454.93,8336.5,49.99
2023-06-05 08:00:00,Eastern Region,258.91,4729.6,50.02
2023-06-05 08:00:00,North-Eastern Region,220.99,4037.1,50.03
2023-06-05 09:00:00,Northern Region,496.07,8981.8,50.02
2023-06-05 09:00:00,Western Region,540.87,9869.7,49.98
2023-06-05 09:00:00,Southern Region,484.17,8799.9,49.96
2023-06-05 09:00:00,Eastern Region,228.94,4126.4,49.97
2023-06-05 09:00:00,North-Eastern Region,215.46,3928.7,50.01
2023-06-05 10:00:00,Northern Region,495.77,9078.2,50.02
2023-06-05 10:00:00,Western Region,554.73,10112.7,50.04
2023-06-05 10:00:00,Southern Region,481.73,8733.1,50.05
2023-06-05 10:00:00,Eastern Region,252.99,4553.9,50.02
2023-06-05 10:00:00,North-Eastern Region,253.53,4675.5,49.99
2023-06-05 11:00:00,Northern Region,544.44,9897.2,49.98
2023-06-05 11:00:00,Western Region,590.15,10779.3,50.01
2023-06-05 11:00:00,Southern Region,500.97,9094.4,49.97
2023-06-05 11:00:00,Eastern Region,256.05,4653.2,50.0
2023-06-05 11:00:00,North-Eastern Region,261.72,4764.2,50.03
2023-06-05 12:00:00,Northern Region,494.24,9038.9,50.07
2023-06-05 12:00:00,Western Region,573.74,10462.4,49.95
2023-06-05 12:00:00,Southern Region,529.78,9611.8,49.97
2023-06-05 12:00:00,Eastern Region,269.17,4886.3,49.98
2023-06-05 12:00:00,North-Eastern Region,297.04,5359.8,49.98
2023-06-05 13:00:00,Northern Region,536.18,9775.2,49.97
2023-06-05 13:00:00,Western Region,606.44,11041.4,49.98
2023-06-05 13:00:00,Southern Region,538.14,9794.9,50.02
2023-06-05 13:00:00,Eastern Region,290.39,5299.3,49.94
2023-06-05 13:00:00,North-Eastern Region,255.08,4734.1,49.94
2023-06-05 14:00:00,Northern Region,514.61,9381.3,49.98
2023-06-05 14:00:00,Western Region,599.77,10900.7,50.02
2023-06-05 14:00:00,Southern Region,536.72,9806.2,49.95
2023-06-05 14:00:00,Eastern Region,277.41,5047.7,50.03
2023-06-05 14:00:00,North-Eastern Region,296.69,5427.7,49.94
2023-06-05 15:00:00,Northern Region,545.6,9911.8,50.0
2023-06-05 15:00:00,Western Region,622.93,11318.9,50.04
2023-06-05 15:00:00,Southern Region,555.33,10150.4,49.99
2023-06-05 15:00:00,Eastern Region,277.62,5025.9,50.04
2023-06-05 15:00:00,North-Eastern Region,247.66,4520.2,49.97
2023-06-05 16:00:00,Northern Region,517.62,9395.8,49.99
2023-06-05 16:00:00,Western Region,608.04,11045.9,50.02
2023-06-05 16:00:00,Southern Region,524.6,9557.9,49.95
2023-06-05 16:00:00,Eastern Region,280.51,5120.5,50.01
2023-06-05 16:00:00,North-Eastern Region,292.44,5333.0,50.05
2023-06-05 17:00:00,Northern Region,528.21,9643.8,49.95
2023-06-05 17:00:00,Western Region,587.47,10690.9,49.98
2023-06-05 17:00:00,Southern Region,551.47,10005.0,49.92
2023-06-05 17:00:00,Eastern Region,268.58,4881.9,50.0
2023-06-05 17:00:00,North-Eastern Region,256.29,4696.0,50.01
2023-06-05 18:00:00,Northern Region,495.04,9013.6,50.02
2023-06-05 18:00:00,Western Region,566.01,10299.1,50.05
2023-06-05 18:00:00,Southern Region,493.25,9024.0,50.02
2023-06-05 18:00:00,Eastern Region,246.57,4467.9,49.99
2023-06-05 18:00:00,North-Eastern Region,236.91,4357.7,49.99
2023-06-05 19:00:00,Northern Region,472.31,8610.6,50.04
2023-06-05 19:00:00,Western Region,545.89,9934.3,49.96
2023-06-05 19:00:00,Southern Region,486.99,8896.2,50.01
2023-06-05 19:00:00,Eastern Region,243.83,4445.9,50.01
2023-06-05 19:00:00,North-Eastern Region,246.42,4455.2,50.05
2023-06-05 20:00:00,Northern Region,463.22,8435.2,50.01
2023-06-05 20:00:00,Western Region,526.49,9611.8,50.07
2023-06-05 20:00:00,Southern Region,481.91,8769.3,50.0
2023-06-05 20:00:00,Eastern Region,226.4,4107.9,49.98
2023-06-05 20:00:00,North-Eastern Region,229.22,4201.2,50.01
2023-06-05 21:00:00,Northern Region,439.89,7992.1,50.09
2023-06-05 21:00:00,Western Region,520.38,9442.6,49.98
2023-06-05 21:00:00,Southern Region,452.96,8224.0,49.98
2023-06-05 21:00:00,Eastern Region,192.89,3518.0,49.99
2023-06-05 21:00:00,North-Eastern Region,216.37,3925.2,49.97
2023-06-05 22:00:00,Northern Region,420.04,7686.5,50.05
2023-06-05 22:00:00,Western Region,499.24,9090.9,49.95
2023-06-05 22:00:00,Southern Region,422.76,7729.3,49.99
2023-06-05 22:00:00,Eastern Region,228.42,4122.4,49.95
2023-06-05 22:00:00,North-Eastern Region,193.01,3501.8,49.97
2023-06-05 23:00:00,Northern Region,411.72,7503.7,50.0
2023-06-05 23:00:00,Western Region,462.68,8429.2,50.05
2023-06-05 23:00:00,Southern Region,406.18,7385.5,50.07
2023-06-05 23:00:00,Eastern Region,193.06,3502.0,50.03
2023-06-05 23:00:00,North-Eastern Region,208.74,3830.8,50.01
2023-06-06 00:00:00,Northern Region,393.67,7174.8,50.07
2023-06-06 00:00:00,Western Region,412.76,7454.1,49.98
2023-06-06 00:00:00,Southern Region,414.07,7496.0,49.97
2023-06-06 00:00:00,Eastern Region,171.32,3072.1,49.95
2023-06-06 00:00:00,North-Eastern Region,201.24,3695.7,49.96
2023-06-06 01:00:00,Northern Region,385.04,7028.8,49.92
2023-06-06 01:00:00,Western Region,434.75,7929.5,49.99
2023-06-06 01:00:00,Southern Region,412.09,7502.5,50.07
2023-06-06 01:00:00,Eastern Region,199.6,3621.1,49.94
2023-06-06 01:00:00,North-Eastern Region,193.55,3559.1,49.99
2023-06-06 02:00:00,Northern Region,361.59,6572.3,49.93
2023-06-06 02:00:00,Western Region,430.43,7795.5,50.05
2023-06-06 02:00:00,Southern Region,384.52,6979.5,50.0
2023-06-06 02:00:00,Eastern Region,164.49,3032.8,50.02
2023-06-06 02:00:00,North-Eastern Region,201.11,3711.1,50.01
2023-06-06 03:00:00,Northern Region,403.27,7334.1,49.99
2023-06-06 03:00:00,Western Region,391.1,7115.9,49.93
2023-06-06 03:00:00,Southern Region,382.17,6968.9,49.97
2023-06-06 03:00:00,Eastern Region,188.8,3413.4,50.02
2023-06-06 03:00:00,North-Eastern Region,192.63,3532.6,50.01
2023-06-06 04:00:00,Northern Region,399.19,7284.0,50.07
2023-06-06 04:00:00,Western Region,427.76,7783.8,49.95
2023-06-06 04:00:00,Southern Region,385.29,6990.8,50.08
2023-06-06 04:00:00,Eastern Region,209.42,3827.1,50.04
2023-06-06 04:00:00,North-Eastern Region,212.13,3847.2,50.06
2023-06-06 05:00:00,Northern Region,385.8,7060.7,49.97
2023-06-06 05:00:00,Western Region,452.02,8217.6,50.0
2023-06-06 05:00:00,Southern Region,401.76,7296.3,49.97
2023-06-06 05:00:00,Eastern Region,189.99,3441.7,49.98
2023-06-06 05:00:00,North-Eastern Region,180.17,3323.4,49.96
2023-06-06 06:00:00,Northern Region,409.78,7402.8,50.04
2023-06-06 06:00:00,Western Region,454.22,8310.5,49.94
2023-06-06 06:00:00,Southern Region,423.53,7751.1,49.95
2023-06-06 06:00:00,Eastern Region,185.04,3389.2,49.99
2023-06-06 06:00:00,North-Eastern Region,212.52,3849.7,49.97
2023-06-06 07:00:00,Northern Region,420.96,7616.9,49.91
2023-06-06 07:00:00,Western Region,501.09,9096.0,49.89
2023-06-06 07:00:00,Southern Region,437.01,8013.5,50.01
2023-06-06 07:00:00,Eastern Region,207.31,3776.2,50.07
2023-06-06 07:00:00,North-Eastern Region,226.65,4162.5,50.01
2023-06-06 08:00:00,Northern Region,435.63,7965.5,49.98
